customer_id,churn,age,gender,marital_status,education_level,dependent_count,occupation_type,annual_income,income_band,income_category,city_tier,region,customer_segment,tenure_months,onboarding_channel,relationship_type,number_of_products,primary_account_type,card_category,customer_lifetime_value,loyalty_program_member,referral_count,last_contacted_days,relationship_manager_assigned,avg_monthly_balance,current_balance,balance_decline_percentage,monthly_transaction_count,monthly_transaction_value,cash_withdrawal_count,upi_transaction_count,debit_card_transaction_count,net_banking_transaction_count,account_inactive_days,total_trans_amt,total_trans_count,total_amt_chng_q4_q1,total_ct_chng_q4_q1,avg_open_to_buy,total_revolving_bal,savings_account_flag,current_account_flag,credit_card_flag,personal_loan_flag,home_loan_flag,auto_loan_flag,fixed_deposit_flag,investment_product_flag,insurance_product_flag,demat_account_flag,credit_card_limit,credit_card_spend,credit_utilization_ratio,minimum_due_paid_flag,late_credit_card_payment_count,loan_outstanding_amount,emi_amount,emi_payment_delay_count,loan_default_risk_score,prepayment_flag,mobile_app_login_count,website_login_count,digital_transaction_ratio,last_login_days,failed_login_count,app_rating_given,paperless_statement_enabled,digital_service_usage_score,mobile_banking_active_flag,email_open_rate,total_complaints,complaint_resolution_time,unresolved_complaint_count,branch_visit_count,call_center_interaction_count,relationship_manager_interaction_count,service_request_count,escalation_count,satisfaction_score,nps_score,campaign_received_count,campaign_response_count,cross_sell_offer_count,upsell_offer_count,retention_offer_received,retention_offer_accepted,last_campaign_response_days,discount_or_fee_waiver_received,competitor_bank_offer_awareness,customer_feedback_sentiment,monthly_income_estimate,credit_utilization_3m_avg,credit_utilization_6m_avg,avg_quarterly_balance,total_digital_logins,debt_to_income_ratio,digital_engagement_index,competitor_bank_offer_awareness_ord,customer_feedback_sentiment_ord,income_band_ord,gender_enc,marital_status_enc,occupation_type_enc,region_enc,customer_segment_enc,onboarding_channel_enc,relationship_type_enc,primary_account_type_enc,income_category_enc,customer_stability_index,complaint_severity_score,relationship_strength_score,silent_churn_risk,financial_stress_score,churn_probability,risk_level,revenue_at_risk,risk_tier,persona_cluster,persona_name,retention_strategy
133031,0,47,Male,Married,College,2,Business Owner,67112,Middle,$60K - $80K,Tier 1,North,Mass,35,Branch,Lending,2,Salary,Silver,16727.99,1,0,24,0,14879.0,17417.0,11.54,8,715.17,10,16,5,9,53,8582,106,0.674,0.767,33167.0,1349,1,0,1,0,0,0,1,1,0,0,34516,3556.0,0.039,1,0,0.0,0.0,0,38.0,0,22,5,0.75,26,1,3.5,1,59.1,1,0.676,1,1,0,5,1,0,2,0,5.0,3,7,0,0,2,0,0,34,0,Medium,Neutral,5128,0.12,0.034,43475.0,27,0.0,52.1,2,1,2,1,1,0,2,2,0,1,2,2,59.629999999999995,0.6,19.44979684313348,1245.3999999999999,0.0,0.00010857662,Low Risk,1.8162686106329058,Low,1,Silent Risk,Routine loyalty engagement and digital experience optimization
133032,0,41,Female,Married,Graduate,3,Self-Employed,24822,Low,Less than $40K,Tier 1,North,Mass,36,Branch,Savings Only,6,Current,Blue,8071.75,1,0,18,1,8178.0,6306.0,-13.11,6,328.58,9,19,7,11,209,3943,80,0.889,0.702,1626.0,1247,1,1,1,1,1,0,0,0,1,0,2873,2842.0,0.434,1,0,36505.0,830.0,0,62.0,1,21,8,0.804,12,1,1.7,1,57.2,1,0.448,1,1,0,6,4,7,3,0,4.2,55,7,0,3,1,0,0,121,0,Low,Positive,1950,0.44,0.338,22673.0,29,0.4013,51.9,1,2,0,0,1,4,2,2,0,4,0,4,55.17,0.6,53.97749682895946,577.2,0.0,4.8039245e-05,Low Risk,0.3877607723998153,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
133033,0,46,Male,Married,Uneducated,1,Homemaker,101428,Upper-Middle,$80K - $120K,Tier 3,East,Affluent,36,Online,Multi-Product,2,Salary,Blue,29239.31,0,2,8,1,12378.0,10783.0,-4.4,7,671.33,4,20,11,4,114,8056,95,0.623,0.583,15929.0,1769,1,1,1,0,1,0,1,0,0,0,17698,3916.0,0.1,1,1,42724.0,1217.0,0,48.7,0,12,3,0.897,13,2,,1,56.8,1,0.496,2,6,0,1,2,6,0,0,5.0,82,7,0,3,2,0,0,26,0,Medium,Neutral,9235,0.09,0.21,36719.0,15,0.144,55.4,2,1,3,1,1,1,1,0,3,2,2,3,61.019999999999996,1.2,20.5666070314454,579.8000000000001,0.0,0.00018229098,Low Risk,5.3300625768418834,Low,1,Silent Risk,Routine loyalty engagement and digital experience optimization
133034,0,46,Female,Married,Graduate,4,Salaried,26895,Low,Unknown,Tier 3,West,Mass,32,DSA,Savings Only,2,Savings,Blue,6001.4,1,4,95,0,36783.0,27096.0,-12.63,6,418.92,4,25,11,8,53,5027,82,0.708,0.64,5118.0,680,1,0,1,0,1,0,0,1,0,1,5798,3928.0,0.117,1,1,100996.0,3509.0,2,61.1,0,16,12,0.917,19,1,,0,56.0,1,0.487,5,1,0,4,1,0,1,0,5.0,75,3,0,1,2,0,0,34,0,Medium,Neutral,1707,0.101,0.11,114030.0,28,1.5656,41.4,2,1,0,0,1,3,4,2,1,4,3,5,55.22,3.0,17.39982933646304,1113.4,3.1312,7.167534e-05,Low Risk,0.4301523977308534,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
133035,0,37,Female,Single,Unknown,1,Salaried,35231,Lower-Middle,Less than $40K,Tier 2,West,Mass,32,Mobile App,Multi-Product,6,NRE/NRO,Blue,9350.21,1,1,19,0,13653.0,19058.0,-8.2,5,235.42,4,13,9,6,108,2825,60,0.926,0.818,9661.0,0,1,0,1,0,1,0,0,0,1,1,9661,1420.0,0.0,1,0,120911.0,3562.0,0,5.0,0,31,9,0.875,15,1,5.0,1,68.7,1,0.401,0,0,0,4,3,0,0,0,4.7,85,2,0,2,2,0,0,60,0,Medium,Neutral,3318,0.0,0.106,40211.0,40,1.2132,64.5,2,1,1,0,2,3,4,2,2,2,1,4,60.349999999999994,0.0,54.85956615404675,532.5,0.0,3.220428e-05,Low Risk,0.30111677814220456,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
133036,0,34,Female,Single,High School,4,Salaried,28256,Low,Unknown,Tier 1,North,Affluent,26,Referral,Savings Only,2,Savings,Silver,5645.68,0,1,7,1,14259.0,15368.0,-6.2,8,1049.58,6,17,7,12,81,12595,106,0.771,0.683,30388.0,1668,0,0,1,0,1,0,0,0,1,0,32056,9044.0,0.052,1,2,30269.0,1162.0,0,38.1,0,22,13,0.857,32,3,4.2,1,61.1,1,0.363,3,5,0,2,2,4,2,0,3.8,-28,6,0,2,0,1,1,30,1,High,Positive,1816,0.072,0.167,44336.0,35,0.4935,64.4,3,2,0,0,2,3,2,0,4,4,3,5,52.519999999999996,1.7999999999999998,17.277646081620475,1139.1999999999998,0.0,0.00034866823,Low Risk,1.968469226451125,Low,2,High Value,Routine loyalty engagement and digital experience optimization
133037,1,36,Female,Married,Graduate,1,Self-Employed,23676,Low,Less than $40K,Tier 1,Central,HNI,29,Mobile App,Investment,4,NRE/NRO,Blue,2353.83,1,0,44,1,2802.0,2108.0,18.02,5,209.67,3,14,6,7,66,2516,63,0.721,0.575,1493.0,0,1,1,1,0,0,0,0,0,1,1,1493,1125.0,0.0,1,1,0.0,0.0,0,37.9,0,13,4,0.9,6,0,,0,46.2,1,0.247,1,16,0,3,3,2,3,0,1.7,-26,4,0,0,0,1,0,119,0,High,Neutral,1819,0.01,0.092,8472.0,17,0.0,38.9,3,1,0,0,1,4,0,1,2,0,1,4,33.47,0.6,31.05689526803362,366.6,0.0,0.9995161,High Risk,2352.691051086187,High,3,Financially Stressed,Immediate relationship manager intervention with premium retention offer
133038,0,35,Female,Married,Graduate,2,Salaried,42808,Lower-Middle,$40K - $60K,Tier 3,North,Affluent,36,Branch,Multi-Product,4,Current,Blue,11075.8,1,1,35,1,19616.0,19202.0,4.92,3,131.25,7,23,10,4,111,1575,41,1.078,0.519,1851.0,1603,0,1,1,1,1,1,0,1,0,0,3454,1008.0,0.464,0,1,9297.0,204.0,0,37.1,0,15,6,0.841,11,1,2.9,0,46.7,1,0.411,0,0,0,1,4,8,0,0,2.6,45,4,1,3,3,0,0,201,0,Medium,Neutral,2828,0.444,0.277,58787.0,21,0.0572,38.1,2,1,1,0,1,3,2,0,0,2,0,1,41.43,0.0,37.25043243969505,680.9,0.0,0.0021047436,Low Risk,23.311719349352643,Low,2,High Value,Routine loyalty engagement and digital experience optimization
133039,0,48,Male,Married,College,3,Salaried,69075,Middle,$60K - $80K,Tier 3,South,Affluent,37,DSA,Savings Only,3,Savings,Blue,25010.32,0,2,1,1,20168.0,27992.0,1.07,3,99.25,5,20,4,8,113,1191,40,0.675,0.481,10294.0,1665,1,1,1,1,0,1,1,0,1,0,11959,904.0,0.139,1,1,221210.0,7920.0,1,6.0,0,20,10,0.865,17,0,,1,61.5,1,0.445,2,2,0,5,2,6,4,0,2.4,42,3,0,6,1,0,0,20,1,Low,Negative,5603,0.114,0.141,62603.0,30,1.3759,59.1,1,0,2,1,1,3,3,0,1,4,3,2,46.93,1.2,30.38125140410206,695.3,1.3759,0.00013319273,Low Risk,3.331192904285854,Low,1,Silent Risk,Routine loyalty engagement and digital experience optimization
133040,1,38,Female,Single,High School,1,Salaried,18000,Low,Less than $40K,Tier 3,South,Mass,26,DSA,Multi-Product,5,Savings,Blue,983.53,0,0,134,0,1588.0,2123.0,18.35,3,197.67,1,11,6,4,60,2372,44,0.782,0.63,3554.0,0,1,0,1,0,0,0,0,0,1,0,3554,1251.0,0.0,0,5,0.0,0.0,0,69.8,0,12,7,0.955,7,1,,0,48.7,1,0.16,2,8,1,2,4,0,2,0,2.8,29,2,0,3,3,0,0,88,0,Medium,Positive,1218,0.0,0.044,4722.0,19,0.0,40.2,2,2,0,0,2,3,3,2,1,2,3,4,39.260000000000005,1.2,34.46082184967942,418.59999999999997,0.0,0.99985456,High Risk,983.3869599866866,High,3,Financially Stressed,Immediate relationship manager intervention with premium retention offer
133041,0,44,Female,Single,Uneducated,4,Salaried,74595,Middle,Unknown,Tier 1,North,Mass,24,Referral,Savings Only,6,Salary,Blue,11099.11,1,3,9,0,16152.0,13236.0,-0.87,5,349.67,8,18,12,7,108,4196,71,0.869,0.614,997.0,1720,1,1,1,1,1,0,0,1,0,0,2717,2276.0,0.633,1,1,55657.0,2144.0,1,39.3,0,7,13,0.822,19,0,,1,54.2,1,0.421,1,1,0,1,2,0,0,0,3.1,-21,7,0,4,0,0,0,44,0,Low,Negative,6869,0.584,0.593,48742.0,20,0.3449,47.9,1,0,2,0,2,3,2,2,4,4,2,5,42.56999999999999,0.6,55.88826178296739,989.9,0.3449,6.546195e-05,Low Risk,0.7265693919210753,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
133042,0,45,Male,Divorced,High School,4,Student,94702,Upper-Middle,$80K - $120K,Tier 2,South,Affluent,39,Branch,Lending,5,Current,Blue,18615.8,0,3,22,1,21037.0,24357.0,-1.03,10,1225.75,4,19,5,4,102,14709,125,0.815,0.689,12858.0,1432,1,0,1,1,0,1,0,0,1,0,14290,8352.0,0.1,0,1,348969.0,13387.0,0,32.7,0,22,13,0.875,11,0,3.5,0,54.5,1,0.171,1,1,0,5,4,5,2,0,4.2,70,4,0,1,2,1,0,3,0,Low,Negative,7858,0.129,0.172,62015.0,35,1.6963,43.2,1,0,3,1,0,5,3,0,0,1,0,3,53.760000000000005,0.6,49.15909838922386,624.8,0.0,0.00070990407,Low Risk,13.21543212585384,Low,1,Silent Risk,Routine loyalty engagement and digital experience optimization
133043,0,51,Male,Married,Graduate,3,Salaried,90987,Upper-Middle,$80K - $120K,Tier 2,East,Affluent,39,Branch,Savings Only,1,Savings,Blue,17782.24,1,0,4,0,11803.0,16460.0,12.75,6,390.92,6,17,6,9,62,4691,76,0.618,0.727,5338.0,1750,1,1,1,1,1,0,0,0,0,0,7088,2137.0,0.247,1,0,58514.0,1680.0,0,27.3,0,20,14,0.842,5,1,2.2,1,66.2,1,0.718,1,6,0,1,1,0,1,0,2.2,12,7,1,0,2,0,0,51,0,High,Neutral,7144,0.227,0.175,34237.0,34,0.2216,58.8,3,1,3,1,1,3,1,0,0,4,3,3,46.44,0.6,9.78601171968813,206.0,0.0,0.00015365335,Low Risk,2.732300795479678,Low,1,Silent Risk,Routine loyalty engagement and digital experience optimization
133044,1,55,Female,Unknown,Graduate,1,Retired,23308,Low,Less than $40K,Tier 1,West,Mass,36,DSA,Lending,4,Savings,Blue,2907.96,0,0,76,0,3935.0,5490.0,3.32,3,222.08,3,6,9,7,78,2665,36,0.865,0.333,1035.0,2517,1,0,1,0,1,0,0,0,1,0,3552,1149.0,0.709,1,0,49360.0,1035.0,3,45.9,1,20,7,0.88,24,1,4.2,0,52.2,1,0.17,1,19,0,3,2,0,2,0,2.7,5,7,0,2,1,0,0,151,1,High,Neutral,1778,0.649,0.574,11409.0,27,0.5329,45.5,3,1,0,0,3,2,4,2,1,1,3,4,44.25,0.6,31.90220363188385,1308.0,1.5987,0.9982918,High Risk,2902.9925950598717,High,3,Financially Stressed,Immediate relationship manager intervention with premium retention offer
133045,0,30,Male,Married,Unknown,1,Salaried,39321,Lower-Middle,$40K - $60K,Tier 1,West,Mass,18,Branch,Multi-Product,5,Savings,Blue,6330.05,0,3,36,0,67186.0,71945.0,-3.99,2,143.58,8,12,13,5,52,1723,31,0.622,0.55,3346.0,1380,0,0,1,0,0,0,1,0,1,0,4726,846.0,0.292,1,1,0.0,0.0,0,34.0,0,20,10,0.789,8,1,3.3,0,51.7,1,0.36,3,3,0,2,3,0,2,0,3.7,40,8,0,1,1,0,0,27,1,Medium,Negative,2269,0.269,0.279,205823.0,30,0.0,40.6,2,0,1,1,1,3,4,2,0,2,3,1,41.58,1.7999999999999998,43.766106890797204,475.2,0.0,0.00026770096,Low Risk,1.6945604717111564,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
133046,0,43,Male,Unknown,High School,2,Salaried,100278,Upper-Middle,$80K - $120K,Tier 1,East,HNI,30,Mobile App,Multi-Product,4,Savings,Blue,18747.95,0,0,33,1,12475.0,9888.0,-14.03,4,221.58,7,11,8,4,68,2659,55,0.775,0.833,15491.0,2517,1,0,1,0,0,0,0,1,1,0,18008,1215.0,0.14,0,4,0.0,0.0,0,38.4,0,22,6,0.767,12,0,,1,59.9,1,0.543,1,7,0,2,1,3,3,0,5.0,100,5,0,1,1,0,0,17,0,Medium,Positive,8992,0.099,0.129,35791.0,28,0.0,60.1,2,2,3,1,3,3,1,1,2,2,3,3,60.03,0.6,39.35557211932199,478.79999999999995,0.0,0.0006807476,Low Risk,12.762622278081835,Low,1,Silent Risk,Routine loyalty engagement and digital experience optimization
133047,0,39,Male,Single,Graduate,3,Business Owner,70734,Middle,$60K - $80K,Tier 2,Central,Affluent,36,Mobile App,Investment,5,Savings,Blue,20989.71,0,1,59,1,9541.0,9342.0,5.76,7,383.17,2,17,8,6,106,4598,85,0.9,0.771,323.0,2204,1,0,1,0,1,0,1,0,1,0,2527,2512.0,0.872,0,0,110430.0,4386.0,0,25.8,0,28,9,0.939,14,3,,1,70.9,1,0.218,0,0,0,2,4,3,3,0,3.5,24,3,0,2,2,0,0,200,0,Low,Negative,6019,0.775,0.775,28930.0,37,0.7441,65.7,1,0,2,1,2,0,0,0,2,0,3,2,55.11,0.0,49.75917618936929,480.19999999999993,0.0,0.0015232002,Low Risk,31.971530253638047,Low,2,High Value,Routine loyalty engagement and digital experience optimization
133048,0,37,Male,Single,Uneducated,3,Salaried,67652,Middle,$60K - $80K,Tier 2,North,HNI,36,Branch,Multi-Product,5,Savings,Blue,17555.68,0,1,10,1,27668.0,28016.0,-8.73,2,112.5,10,24,8,7,85,1350,24,3.355,1.182,19835.0,2517,0,1,1,0,0,0,0,0,1,0,22352,727.0,0.113,0,1,0.0,0.0,0,21.9,0,15,10,0.796,7,0,,0,47.4,1,0.349,2,4,0,2,0,4,2,0,3.5,100,4,0,1,2,0,0,58,0,Low,Positive,5257,0.086,0.269,79250.0,25,0.0,44.1,1,2,2,1,2,3,2,1,0,2,3,2,48.63,1.2,48.86594891627321,391.3,0.0,5.4792054e-05,Low Risk,0.9619117588590598,Low,1,Silent Risk,Routine loyalty engagement and digital experience optimization
133049,0,44,Male,Single,High School,3,Self-Employed,150119,High,$120K +,Tier 2,North,HNI,36,Branch,Multi-Product,1,Savings,Silver,25786.05,1,1,118,1,13105.0,10610.0,1.08,6,661.33,7,17,5,5,85,7936,76,0.776,0.767,33410.0,1106,1,1,1,0,0,0,1,1,0,0,34516,4624.0,0.032,0,3,0.0,0.0,0,32.9,0,17,15,0.794,3,0,5.0,1,58.6,1,0.562,1,3,0,3,2,7,1,0,2.4,27,5,1,2,1,0,0,20,0,Medium,Positive,12879,0.01,0.103,37132.0,32,0.0,54.2,2,2,4,1,2,4,2,1,0,2,3,0,45.06,0.6,10.157627706912173,137.39999999999998,0.0,0.00021063648,Low Risk,5.4314829225106225,Low,1,Silent Risk,Routine loyalty engagement and digital experience optimization
133050,0,53,Female,Married,High School,0,Salaried,48068,Lower-Middle,$40K - $60K,Tier 3,Central,HNI,36,Referral,Lending,6,Salary,Blue,11005.9,0,0,36,1,13287.0,17981.0,2.97,4,353.67,7,26,12,4,85,4244,53,0.861,0.656,947.0,1936,0,1,1,0,0,0,1,1,0,0,2883,3027.0,0.672,1,0,0.0,0.0,0,33.9,0,19,14,0.857,2,0,3.7,1,63.2,1,0.529,0,0,0,2,3,5,2,0,5.0,92,2,0,1,0,1,1,70,0,Medium,Neutral,3783,0.639,0.622,42708.0,33,0.0,59.8,2,1,1,0,1,3,0,1,4,1,2,1,62.339999999999996,0.0,55.83766576712685,80.4,0.0,6.0870192e-05,Low Risk,0.6699312472443125,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
133051,0,37,Male,Single,Post-Graduate,0,Salaried,100082,Upper-Middle,$80K - $120K,Tier 2,Central,HNI,27,Branch,Investment,5,Current,Blue,13764.07,0,1,25,1,5180.0,4416.0,-13.97,4,249.17,11,20,11,6,88,2990,55,1.159,0.964,15326.0,0,1,0,1,0,1,0,0,1,1,0,15326,2213.0,0.0,0,1,27083.0,718.0,0,32.0,1,19,9,0.771,8,1,3.9,1,58.5,1,0.396,1,1,0,5,3,4,3,0,4.2,97,4,1,0,0,0,0,102,0,Low,Neutral,8951,0.041,0.121,15723.0,28,0.0861,57.9,1,1,3,1,2,3,0,1,0,0,0,3,53.37,0.6,47.649447514626004,336.8,0.0,0.00023279645,Low Risk,3.2042265874842997,Low,1,Silent Risk,Routine loyalty engagement and digital experience optimization
133052,0,37,Female,Married,Uneducated,4,Student,32863,Lower-Middle,Less than $40K,Tier 1,South,Mass,18,Mobile App,Lending,5,Salary,Blue,5358.08,1,1,10,0,5216.0,3671.0,3.79,2,140.5,5,16,9,10,55,1686,34,0.903,0.7,906.0,2024,0,0,1,0,0,0,0,0,0,0,2930,1306.0,0.691,1,1,0.0,0.0,0,55.8,0,20,13,0.875,8,1,5.0,0,54.8,1,0.554,0,0,0,9,2,0,2,0,4.6,56,7,0,4,0,0,0,158,0,Medium,Positive,2978,0.686,0.601,15375.0,33,0.0,46.2,2,2,1,0,1,5,3,2,2,1,2,4,48.66,0.0,42.93273798770833,430.4,0.0,0.00049999356,Low Risk,2.6790055084228515,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
133053,0,34,Female,Married,Graduate,3,Salaried,41354,Lower-Middle,$40K - $60K,Tier 1,South,Mass,25,Branch,Multi-Product,6,Current,Blue,10178.18,1,0,23,1,10762.0,8715.0,6.87,7,414.75,8,16,9,6,86,4977,88,0.757,0.692,807.0,1468,1,0,1,1,1,1,0,0,1,1,2275,2108.0,0.645,0,4,26374.0,926.0,0,32.9,0,17,5,0.795,12,1,,1,58.5,1,0.373,2,1,0,3,2,6,2,0,3.9,27,3,0,1,1,0,0,73,1,Medium,Positive,2588,0.545,0.57,31274.0,22,0.2687,53.9,2,2,1,0,1,3,3,2,0,2,0,1,49.56999999999999,1.2,55.368598420571686,553.2,0.0,6.572147e-05,Low Risk,0.668924947270716,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
133054,0,55,Female,Single,Graduate,1,Salaried,62468,Middle,Unknown,Tier 3,Central,Affluent,49,Referral,Lending,1,Savings,Blue,24897.65,1,0,27,0,8228.0,8062.0,-2.02,6,453.58,2,10,7,7,135,5443,73,0.508,0.973,2721.0,0,1,0,1,1,1,0,0,0,1,0,2721,2363.0,0.0,1,1,47023.0,1326.0,0,54.4,0,20,12,0.923,13,1,3.2,1,65.7,1,0.246,2,5,0,3,3,0,3,0,3.1,15,7,1,1,0,0,0,6,0,Low,Positive,5298,0.033,0.021,24361.0,32,0.2547,62.5,1,2,2,0,2,3,0,0,4,1,3,5,56.95,1.2,10.122568864115541,487.5,0.0,0.0027164489,Low Risk,67.63319287247724,Low,2,High Value,Routine loyalty engagement and digital experience optimization
133055,0,55,Female,Single,Graduate,2,Salaried,44622,Lower-Middle,Less than $40K,Tier 1,East,Affluent,43,Branch,Lending,1,Current,Blue,9849.99,0,0,61,1,7922.0,9448.0,8.51,5,380.17,6,18,12,14,114,4562,67,0.701,0.634,577.0,1168,1,0,1,1,0,0,0,0,1,1,1745,1832.0,0.669,1,0,25475.0,966.0,0,25.6,0,23,10,0.88,2,3,4.5,0,54.8,1,0.646,0,0,0,6,1,7,4,0,3.6,100,5,0,1,0,1,1,1,0,Not Aware,Positive,4831,0.607,0.584,22030.0,33,0.2598,49.4,0,2,1,0,2,3,1,0,0,1,0,4,53.61999999999999,0.0,9.195327236729796,101.2,0.0,7.4671494e-05,Low Risk,0.7355134699339396,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
133056,0,36,Female,Single,College,1,Salaried,52466,Middle,$40K - $60K,Tier 1,North,Affluent,25,Branch,Investment,6,Current,Blue,11605.56,1,1,15,0,26645.0,37261.0,11.61,5,157.17,5,17,11,6,117,1886,66,0.928,0.65,1888.0,0,0,1,1,1,0,0,0,0,0,0,1888,937.0,0.0,1,2,39918.0,1088.0,1,1.0,0,24,8,0.872,7,1,,1,66.8,1,0.433,3,8,0,5,3,0,0,0,4.6,7,10,0,0,0,0,0,32,0,Medium,Positive,4683,0.01,0.056,78005.0,32,0.2488,59.5,2,2,2,0,2,3,2,0,0,0,0,1,55.449999999999996,1.7999999999999998,56.155954406947316,283.5,0.2488,5.7891415e-05,Low Risk,0.6718622908911492,Low,2,High Value,Routine loyalty engagement and digital experience optimization
133057,0,50,Male,Single,Graduate,3,Salaried,77480,Middle,$60K - $80K,Tier 2,West,Affluent,45,Online,Multi-Product,4,Savings,Blue,23907.85,0,0,3,0,24764.0,22040.0,14.67,2,150.5,7,21,4,6,87,1806,31,0.658,0.409,20754.0,1118,1,0,1,0,1,0,0,1,1,1,21872,948.0,0.051,1,1,96422.0,2776.0,1,52.9,0,16,7,0.816,10,3,,1,56.5,1,0.287,1,1,0,1,3,0,3,0,1.8,43,1,0,6,0,1,0,89,0,Low,Neutral,7848,0.108,0.039,76558.0,23,0.4299,55.2,1,1,2,1,2,3,4,0,3,2,3,2,45.36,0.6,40.32801584906056,448.0,0.4299,0.011275808,Low Risk,269.5803341082763,Low,1,Silent Risk,Routine loyalty engagement and digital experience optimization
133058,0,49,Female,Married,Graduate,1,Salaried,18000,Low,Less than $40K,Tier 2,South,Mass,36,Branch,Premium,6,Savings,Blue,6392.82,0,0,34,0,1509.0,1126.0,-0.24,6,356.17,10,19,12,5,79,4274,81,0.744,0.723,3775.0,1378,1,0,1,0,1,0,0,1,0,1,5153,2834.0,0.267,1,0,43060.0,1288.0,0,30.2,0,23,16,0.783,36,0,,1,60.6,1,0.263,1,3,0,3,1,0,3,0,2.9,88,2,0,2,1,0,0,201,0,Not Aware,Neutral,1218,0.255,0.214,4328.0,39,0.8587,54.6,0,1,0,0,1,3,3,2,0,3,3,4,48.18,0.6,52.57852306698959,1634.3999999999999,0.0,0.0015869486,Low Risk,10.145076991023961,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
133059,0,39,Female,Single,Unknown,2,Retired,18000,Low,Unknown,Tier 2,East,Mass,28,Referral,Multi-Product,6,Current,Blue,2372.47,0,1,96,0,15893.0,19273.0,12.77,6,344.25,4,15,2,5,67,4131,80,0.688,0.702,701.0,792,1,0,1,0,0,0,1,0,0,0,1493,1568.0,0.53,1,1,0.0,0.0,0,45.5,0,18,11,0.846,19,3,3.5,1,59.8,1,0.795,0,0,0,2,2,0,0,0,3.9,10,2,0,2,0,0,0,119,1,Low,Positive,1031,0.583,0.477,49723.0,29,0.0,61.4,1,2,0,0,2,2,1,2,4,2,0,5,53.019999999999996,0.0,46.632649790097986,733.4,0.0,0.0003036602,Low Risk,0.7204247129833674,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
133060,0,39,Male,Married,College,2,Business Owner,80051,Upper-Middle,$60K - $80K,Tier 1,South,HNI,35,Branch,Investment,4,Savings,Blue,18450.63,1,0,24,1,25681.0,33567.0,-8.61,3,199.83,7,16,10,6,97,2398,37,1.924,1.176,4893.0,2517,1,0,1,0,1,1,1,1,1,1,7410,1445.0,0.34,1,2,30350.0,1497.0,0,15.4,0,20,10,0.821,19,0,3.7,0,53.0,1,0.634,0,0,0,3,2,5,2,0,5.0,8,1,0,3,1,0,0,19,0,Low,Positive,8602,0.329,0.357,75176.0,30,0.2244,42.8,1,2,3,1,1,0,3,1,0,0,3,2,56.839999999999996,0.0,39.29163196979914,1086.8,0.0,2.2142534e-05,Low Risk,0.4085437087848004,Low,1,Silent Risk,Routine loyalty engagement and digital experience optimization
133061,0,47,Male,Divorced,Unknown,4,Retired,57070,Middle,$40K - $60K,Tier 1,East,Affluent,35,Online,Premium,3,Salary,Blue,9048.11,1,1,18,0,14763.0,13586.0,-0.84,5,424.0,7,13,12,6,80,5088,71,0.517,0.651,4134.0,773,1,0,1,1,0,0,0,0,0,0,4907,2701.0,0.158,1,0,180902.0,5040.0,0,32.7,0,19,9,0.816,12,2,,1,59.8,1,0.882,1,1,0,3,1,0,0,0,3.4,52,8,1,1,1,1,1,14,0,Low,Neutral,5724,0.142,0.092,45744.0,28,1.0598,53.1,1,1,2,1,0,2,1,0,3,3,2,1,50.33,0.6,27.331265067949772,562.8,0.0,2.0780315e-05,Low Risk,0.18802257619043303,Low,2,High Value,Routine loyalty engagement and digital experience optimization
133062,0,53,Male,Single,Graduate,3,Salaried,68490,Middle,$80K - $120K,Tier 3,North,Mass,36,Online,Multi-Product,4,Current,Blue,23548.6,1,1,43,1,11808.0,15245.0,8.39,2,122.92,5,15,9,10,100,1475,33,0.741,0.833,31999.0,2517,1,0,1,1,0,0,1,0,0,0,34516,959.0,0.073,1,1,231335.0,6733.0,0,27.4,0,22,6,0.872,36,1,,1,62.6,1,0.773,0,0,0,1,2,4,3,0,4.2,-32,3,0,1,0,0,0,37,0,High,Negative,3529,0.057,0.121,36369.0,28,1.1797,59.4,3,0,2,1,2,3,2,2,3,2,0,3,57.42,0.0,40.26745645664924,1461.6000000000001,0.0,0.00037476383,Low Risk,8.825163425301433,Low,1,Silent Risk,Routine loyalty engagement and digital experience optimization
